chunk_id,source,page,character_length,content
164,Tata Cara Berwakaf Tanah - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,431,"2. Nazhir,
3. Mauquf alaih,
4. Kepala Kantor Kementerian Agama Kabupaten/Kota,
5. Kantor Pertanahan Kabupaten/Kota
6. Badan Wakaf Indonesia, dan
7. Instansi berwenang lainnya.
4. PPAIW menerbitkan surat pengesahan nazhir.
5. PPAIW atau Nazhir mengajukan pendaftaran nazhir kepada Badan Wakaf Indonesia.
6. PPAIW atau nazhir mendaftarkan tanah wakaf kepada Kantor Pertanahan Kabupaten/Kota.
Alur Wakaf Tanah
Tata Cara Berwakaf Tanah"
165,Tukar Menukar Harta Benda Wakaf - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,734,"Wakaf dikenal sebagai salah satu bentuk ibadah yang punya nilai jangka panjang. Harta yang sudah
diwakafkan diharapkan bisa terus memberi manfaat bagi masyarakat, bahkan sampai bertahun-tahun
ke depan. Karena itu, dalam aturan wakaf, ada prinsip penting yang harus dijaga, yaitu keabadian
manfaat dari harta tersebut.
Apakah tanah wakaf boleh ditukar?
Secara umum, jawabannya tidak boleh. Dalam Undang-Undang Nomor 41 Tahun 2004 tentang Wakaf
disebutkan bahwa harta benda wakaf tidak dijual, diwariskan, dihibahkan, atau ditukar. Tujuannya
jelas, supaya harta benda wakaf tetap utuh dan tidak berpindah-pindah tanpa alasan yang kuat.
Tapi disisi lain, aturan juga melihat kenyataan di lapangan. Ada kondisi tertentu dimana tanah wakaf"
166,Tukar Menukar Harta Benda Wakaf - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,768,"justru tidak bisa digunakan sebagaimana mestinya. Dalam situasi seperti ini, penukaran tanah
wakaf ternyata diperbolehkan, tetapi dengan syarat yang cukup ketat. 
Penukaran tanah wakaf bisa dilakukan jika:
Digunakan untuk kepentingan umum, misalnya pembangunan jalan atau fasilitas publik,
selama sesuai dengan rencana tata ruang dan tidak melanggar prinsip syariah.
Tanah wakaf tersebut sudah tidak bisa digunakan sesuai dengan tujuan awal wakaf (ikrar
wakaf).
Ada kebutuhan keagamaan yang mendesak, misalnya harus memindahkan lokasi tempat
ibadah karena kondisi tertentu.
Walaupun diperbolehkan, prosesnya tidak bisa dilakukan sembarangan. Penukaran tanah wakaf harus
melalui prosedur resmi. Salah satu syarat pentingnya adalah mendapatkan izin tertulis dari Menteri"
167,Tukar Menukar Harta Benda Wakaf - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,412,"Agama, dan sebelumnya harus ada persetujuan dari Badan Wakaf Indonesia.
Selain itu, aspek penggantian juga menjadi perhatian penting. Tanah yang menjadi pengganti
harus memiliki nilai yang setara atau lebih baik, baik dari sisi manfaat, lokasi, maupun nilai
ekonominya. Dengan demikian, tujuan wakaf tetap dapat dijalankan, bahkan berpotensi memberikan
manfaat yang lebih optimal.
Tukar Menukar Harta Benda Wakaf"
168,Tukar Menukar Harta Benda Wakaf - Badan Wakaf Indonesia _ BWI.go.id.pdf,2,765,"Ketentuan ini menunjukkan bahwa pengelolaan wakaf di Indonesia tetap berpegang pada prinsip
kehati-hatian, sekaligus memberi ruang penyesuaian terhadap kondisi nyata di masyarakat. Penukaran
bukanlah hal yang dilarang sepenuhnya, tetapi merupakan langkah terbatas yang hanya dilakukan
dalam situasi tertentu dan melalui prosedur yang jelas.
Proses penukaran harta harta wakaf melibatkan peran aktif nazhir sebagai pengelola wakaf. Nazhir
tidak hanya bertugas mengajukan permohonan penukaran, tetapi juga harus memastikan bahwa
seluruh proses dilakukan secara transparan dan dapat dipertanggungjawabkan. Mulai dari alasan
penukaran, penilaian terhadap aset pengganti, hingga kesesuaian dengan ketentuan hukum dan
syariah, semuanya perlu dikaji dengan cermat.
Sumber:"
169,Tukar Menukar Harta Benda Wakaf - Badan Wakaf Indonesia _ BWI.go.id.pdf,2,515,"syariah, semuanya perlu dikaji dengan cermat.
Sumber:
Badan Wakaf Indonesia. Buku Pintar Wakaf. 2021.
https://www.lib.bwi.go.id/wp-content/uploads/2021/02/Buku-Pintar-Wakaf-BWI.pdf
Pemerintah Republik Indonesia. Undang-Undang Nomor 41 Tahun 2004 tentang Wakaf.
https://www.new.bwi.go.id/3629/2007/09/17/undang-undang-no-41-tahun-2004-tentang-
wakaf/
Pemerintah Republik Indonesia. Peraturan Pemerintah Nomor 42 Tahun 2006 tentang
Pelaksanaan Wakaf.
https://peraturan.bpk.go.id/Home/Details/49352/pp-no-42-tahun-2006"
170,Wakaf Produktif Di Zaman Rasulullah SAW & Para Sahabat - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,790,"Kolase Peradaban Zaman Rasulullah
 Ada dua pendapat wakaf yang berkembang di kalangan ahli yurisprudensi Islam
(fuqaha) tentang siapa yang pertama kali yang melaksanakan syariat wakaf. Menurut sebagian para 
pendapat ulama yang mengatakan bahwa yang pertama kali melaksanakan wakaf adalah Rasulullah
SAW ialah wakaf tanah milik Nabi Muhammad SAW untuk dibangun sebuah masjid. Sebelum pindah ke
rumah pamannya yang berasal dari Bani Najjar. Kemudian disusul dengan pembangunan Masjid Nabawi
yang dibangun di atas tanah anak yatim dari Bani Najjar setelah dibeli oleh Rasulullah dengan harga
delapan ratus dirham. Setelah dilakukan pembelian tanah anak yatim tersebut beliau wakafkan tanah
tersebut dan dibangunlah masjid diatas tanah tersebut yang saat ini masjid tersebut kita kenal sebagai"
171,Wakaf Produktif Di Zaman Rasulullah SAW & Para Sahabat - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,780,"masjid nabawi.Dengan demikian, Rasulullah telah mewakafkan tanah untuk pembangunan masjid.
Peristiwa ini menjadi kisah pertama wakaf yang dilakukan oleh Rasulullah SAW yang kemudian ajaran
ini di ikuti oleh para sahabat.
Selain kisah diatas terdapat 2 kisah sahabat nabi yang pertama kali melaksanakan syariat Wakaf yaitu
kisah Umar bin Khatab dan Abu Thalhah yang mewakafkan kebun kesayangan dan terbaik yang
mereka miliki berikut ini kisahnya yang berdasarkan hadis yang diriwayatkan Ibnu Umar ra. Ia berkata:
Dari Ibnu Umar ra, ia berkata: “Bahwa sahabat Umar ra, memperoleh sebidang tanah di Khaibar,
kemudian Umar ra, menghadap Rasulullah SAW untuk meminta petunjuk,
umar berkata:
“Hai Rasulullah SAW, saya mendapat sebidang tanah di Khaibar, saya belum mendapat harta sebaik"
172,Wakaf Produktif Di Zaman Rasulullah SAW & Para Sahabat - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,419,"itu, maka apakah yang engkau perintahkan kepadaku?”
Rasulullah SAW bersabda:
“Bila engkau suka, kau tahan (pokoknya) tanah itu, dan engkau sedekahkan (hasilnya), tidak dijual,
tidak dihibahkan, dan tidak diwariskan. Ibnu Umar berkata: “Umar menyedekahkannya (hasil
pengelolaan tanah) kepada orang-orang fakir, kaum kerabat, hamba sahaya, sabilillah Ibnu sabil, dan
Wakaf Produktif Di Zaman Rasulullah SAW & Para
Sahabat"
173,Wakaf Produktif Di Zaman Rasulullah SAW & Para Sahabat - Badan Wakaf Indonesia _ BWI.go.id.pdf,2,737,"tamu, dan tidak dilarang bagi yang mengelola (nazhir) wakaf makan dari hasilnya dengan cara yang
baik (sepantasnya) atau member makan orang lain dengan tidak bermaksud menumpuk harta.”
Peristiwa ini terjadi setelah pembebasan tanah Khaibar pada tahun ke-7 Hijriyah. Pada masa Umar bin
Khattab menjadi Khalifah, ia mencatat wakafnya dalam akte wakaf dengan disaksikan oleh para saksi
dan mengumumkannya.
Sejak saat itu banyak keluarga Nabi dan para sahabat yang mewakafkan tanah dan perkebunannya.
 Sebagaian di antara mereka ada yang mewakafkan harta untuk keluarga dan kerabatnya, sehingga
muncullah wakaf keluarga (wakaf dzurri atau ahli).
 
Kemudian wakaf yang telah dilakukan Umar bin Khattab disusul oleh Abu Thalhah yang mewakafkan"
174,Wakaf Produktif Di Zaman Rasulullah SAW & Para Sahabat - Badan Wakaf Indonesia _ BWI.go.id.pdf,2,785,"kebun kesayangannya, kebun Bairaha. Maka turunlah Ayat yang berbunyi:
“Kamu sekali-kali tidak sampai kepada kebajikan (yang sempurna), sebelum kamu menafkahkan
sebagian harta yang kamu cintai”.
Ayat inilah yang membuat Abu Thalhah semangat mewakafkan perkebunannya.
Rasulullah telah menasehatinya agar ia menjadikan perkebunannya itukeluarga dan keturunannya.
Maka Abu Thalhah mengikuti perintah Rasulullah tersebut, dan di antara keluarga keluarga yang
mendapat wakaf dari Abu Thalhah adalah Hassan bin Tsabit.
Atas kisah kedua sahabat tersebut maka semakin banyak sahabat nabi yang bersedia mewakafkan
harta yang dimilikinya untuk kemaslahatan umat yaitu seperti Abu Bakar yang mewakafkan sebidang
tanahnya di Makkah yang diperuntukkan kepada anak keturunannya yang datang ke Makkah."
175,Wakaf Produktif Di Zaman Rasulullah SAW & Para Sahabat - Badan Wakaf Indonesia _ BWI.go.id.pdf,2,724,"Sahabat Utsman menyedekahkan hartanya di Khaibar. Ali bin Abi Thalib mewakafkan tanahnya yang
subur. Mu’ad bin Jabal mewakafkan rumahnya, yang populer dengan sebutan “Dar Al-Anshar”.
Kemudian pelaksanaan wakaf disusul oleh Anas bin Malik, Abdullah bin Umar, Zubair bin Awwam dan
Aisyah istri Rasulullah SAW.
Nabi juga mewakafkan perkebunan Mukhairik, yang telah menjadi miliknya. Beliau menyisihkan
sebagian keuntungan dari perkebunan itu untuk kepentingan kaum Muslimin. Kisah ini dijadikan
sebagai kisah wakaf produktif dimana hasil yang di peroleh dari pengelolaan sebidang tanah
perkebunan di pergunakan untuk kepentingan kaum.
Antusiasme masyarakat kepada pelaksanaan wakaf telah menarik perhatian negara untuk mengatur"
176,Wakaf Produktif Di Zaman Rasulullah SAW & Para Sahabat - Badan Wakaf Indonesia _ BWI.go.id.pdf,2,706,"pengelolaan wakaf sebagai sektor untuk membangun solidaritas sosial dan ekonomi
masyarakat.Sehingga pengelolaan harta wakaf mengalami perkembangan yang sangat pesat pada
masa Pemerintahan Harun Ar-Rasyid.
Harta wakaf menjadi bertambah dan berkembang, bahkan tujuan wakaf menjadi semakin luas
bersamaan dengan berkembangnya masyarakat Muslim ke berbagai penjuru. Kreativitas dalam
pengembangan wakaf Islam tidak terbatas pada wakaf yang ada pada umumnya, tetapi berkembang
pesat bersamaan dengan munculnya jenis wakaf dan tujuannya, terlebih lagi dalam perkembangan
masalah teknis berkaitan dengan hukum-hukum fikih.
Pemahaman tentang wakaf sedikit demi sedikit berkembang dan telah mencakup beberapa benda,"
177,Wakaf Produktif Di Zaman Rasulullah SAW & Para Sahabat - Badan Wakaf Indonesia _ BWI.go.id.pdf,2,731,"seperti tanah dan perkebunan yang hasilnya dimanfaatkan untuk kepentingan tempat peribadatan dan
kegiatan keagamaan serta diberikan kepada fakir miskin.
Perkembangan ini terus berlanjut hingga masa-masa berikutnya dan telah mencapai puncaknya yang
ditandai dengan meningkatnya jumlah wakaf yang mencapai sepertiga tanah pertanian yang ada di
berbagai Negara Islam seperti di Mesir, Syam, Turki, Andalusia, dan Maroko. Termasuk dalam daftar
kekayaan wakaf pada saat itu adalah perumahan rakyat dan komplek pertokoan di berbagai ibu kota
Negara Islam yang terbentang dari ujung Barat di Maroko hingga ke ujung Timur di New Delhi dan
Lahore.
Semua orang berduyun-duyun untuk melaksanakan wakaf, dan wakaf tidak hanya untuk orang-orang"
178,Wakaf Produktif Di Zaman Rasulullah SAW & Para Sahabat - Badan Wakaf Indonesia _ BWI.go.id.pdf,2,271,"fakir dan miskin saja, tetapi wakaf menjadi modal untuk membangun lembaga pendidikan,
membangun perpustakaan dan membayar gaji para stafnya, gaji para guru dan beasiswa untuk para
siswa dan mahasiswa. Antusiasme masyarakat kepada pelaksanaan wakaf telah menarik perhatian"
179,Wakaf Produktif Di Zaman Rasulullah SAW & Para Sahabat - Badan Wakaf Indonesia _ BWI.go.id.pdf,3,598,"Negara untuk mengatur pengelolaan wakaf sebagai sector untuk membangun solidaritas sosial dan
ekonomi masyarakat.
Wakaf pada mulanya hanyalah keinginan seseorang yang ingin berbuat baik dengan kekayaan yang
dimilikinya dan dikelola secara individu tanpa ada aturan yang pasti. Namun, setelah masyarakat Islam
merasakan betapa manfaatnya lembaga wakaf, maka timbullah keinginan untuk mengatur perwakafan
dengan baik. Kemudian dibentuk lembaga yang mengatur wakaf untuk mengelola, memelihara dan
menggunakan harta wakaf, baik secara umum seperti masjid atau secara individu atau keluarga.
(mysharing)"
180,Wakaf Sumur Sahabat Utsman bin Affan - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,710,"Sejarah wakaf – Sumur Raumah – Wakaf Utsman bin Affan
Suatu ketika saat 1400 abad lalu dimasa Nabi Muhammad SAW, Kota Madinah pernah mengalami
paceklik hingga kesulitan air bersih. Satu-satunya sumber air yang tersisa adalah sebuah sumur milik
seorang Yahudi, yaitu Sumur Raumah. Rasa airnya mirip dengan sumur zam-zam. Kaum muslimin dan
penduduk Madinah terpaksa harus rela antri dan membeli air bersih dari Yahudi tersebut.
Prihatin atas kondisi umatnya, Rasulullah kemudian bersabda, “Wahai Sahabatku, siapa saja di
antara kalian yang menyumbangkan hartanya untuk dapat membebaskan sumur itu, lalu
menyumbangkannya untuk umat, maka akan mendapat surga-Nya Allah Ta’ala,” demikian hadis
riwayat (HR. Muslim)."
181,Wakaf Sumur Sahabat Utsman bin Affan - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,748,"riwayat (HR. Muslim).
Mendengar hal itu, Utsman bin Affan yang kemudian segera bergerak untuk membebaskan Sumur
Raumah itu. Utsman segera mendatangi Yahudi pemilik sumur dan menawar untuk membeli sumur
Raumah dengan harga yang tinggi.
Walau sudah diberi penawaran yang tertinggi sekali pun, Yahudi pemilik sumur tetap menolak
menjualnya, “Seandainya sumur ini saya jual kepadamu wahai Utsman, maka aku tidak memiliki
penghasilan yang bisa aku peroleh setiap hari,” demikian Yahudi tersebut menjelaskan alasan
penolakannya.
Utsman bin Affan yang ingin sekali mendapatkan balasan pahala berupa surga tidak kehilangan cara
mengatasi penolakan Yahudi ini.
Ia pun membeli setengah sumur itu dan memilikinya secara bergantian. Akhirnya pemilik sebelumnya"
182,Wakaf Sumur Sahabat Utsman bin Affan - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,661,"setuju menerima tawaran Utsman tadi dan disepakati pula hari itu juga separuh dari Sumur Raumah
adalah milik Utsman.
Utsman pun segera mengumumkan kepada penduduk Madinah yang mau mengambil air di Sumur
Raumah untuk mengambil air dengan gratis karena hari ini sumur Raumah adalah miliknya.
Seraya ia mengingatkan agar penduduk Madinah mengambil air dalam jumlah yang cukup untuk dua
hari, karena esok hari sumur itu bukan lagi milik Utsman.
Keesokan hari Yahudi mendapati sumur miliknya sepi pembeli, karena penduduk Madinah masih
memiliki persedian air di rumah. Yahudi itupun mendatangi Utsman dan menawarkan untuk menjual
Wakaf Sumur Sahabat Utsman bin Affan"
183,Wakaf Sumur Sahabat Utsman bin Affan - Badan Wakaf Indonesia _ BWI.go.id.pdf,2,697,"sumur itu dengan harga yang sama. Utsman yang setuju lalu membelinya seharga 20.000 dirham,
maka sumur Raumah pun menjadi milik Utsman seutuhnya.
Kemudian Utsman bin Affan mewakafkan Sumur Raumah. Sejak saat itu Sumur Raumah dapat
dimanfaatkan oleh siapa saja, termasuk orang Yahudi pemilik lamanya.
Wakaf sumur Utsman kini terus berkembang. Oleh pemerintah Ustmaniyah, wakaf Ustman dijaga dan
dikembangkan. Perawatan wakaf Ustman ini dilanjutkan Kerajaan Saudi. Alhasil, dikebun tersebut
tumbuh skeitar 1550 pohon kurma. Kerajaan Arab melalui kementerian Pertanian mengelola hasil
kebun wakaf Utsman.
Uang yang didapat dari panen kurma dibagi dua, setengahnya dibagikan kepada anak-anak yatim dan"
184,Wakaf Sumur Sahabat Utsman bin Affan - Badan Wakaf Indonesia _ BWI.go.id.pdf,2,709,"fakir miskin lalu separuhnya lagi disimpan di sebuah bank dengan rekening atas nama Utsman bin
Affan.
Rekening atas nama Utsman bin Affan dipegang oleh Kementerian Wakaf. Dengan begitu ‘kekayaan’
Utsman bin Affan yang tersimpan di bank terus bertambah sampai pad aakhirnya digunakan untuk
membeli sebidang tanah di kawasan Markaziyah (area eksklusif) dekat Masjid Nabawi. Diatas tanah
itulah hotel Utsman bin Affam dibangun dari uang rekeningnya, tepat disamping Majsid yang juga atas
nama Utsman bin Affan.
Hotel tersebut kini dikelola oleh Sheraton dan salah satu hotel bertaraf internasional. Hotel tersebut
berdiri gagah setinggi 15 lantai dengan 24 kamar disetiap lantai. Hotel tersebut dilengkapi dengan"
185,Wakaf Sumur Sahabat Utsman bin Affan - Badan Wakaf Indonesia _ BWI.go.id.pdf,2,387,"restoran besar dan tempat belanja. Dekat hotel tersebut terdapat Masjid Utsman bin Affan yang juga
masih aktif digunakan.
Inilah contoh wakaf yang produktif dan terus mengalir amalnya sampai nanti. Bahkan bukan
manfaatnya yang terus mengalir melainkan juga amalnya. Dalam kasus wakaf Utsman ini, amal akan
mengalir terus sampai hari akhir ke kitab amal shaleh atas nama Utsman bin Affan."
186,Wakaf Uang di Indonesia - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,761,"Badan Wakaf Indonesia – Wakaf Uang di Indonesia
 Wakaf uang di Indonesia mulai dikenal sejak dikeluarkannya fatwa wakaf uang
oleh DSN MUI pada 2012. Fatwa itu berisi lima point penting. Pertama, Wakaf Uang (Cash Wakaf/Wagf
al-Nuqud) adalah wakaf yang dilakukan seseorang, kelompok orang, lembaga atau badan hukum
dalam bentuk uang tunai. Kedua, termasuk ke pengertian uang adalah surat-surat berharga. Ketiga,
wakaf uang hukumnya jawaz (boleh), sedangkan keempat, wakaf uang hanya boleh disalurkan dan
digunakan untuk hal-hal yang dibolehkan secara syar’i dan kelima, nilai pokok Wakaf Uang harus
dijamin kelestariannya, tidak boleh dijual, dihibahkan, dan atau diwariskan.
Di Bangladesh, wakaf uang mulai dikenal tahun 1998. M.A. Mannan orang yang pertama kali"
187,Wakaf Uang di Indonesia - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,709,"mengenalkannya melalui SIBL (Social Islamic Bank Limited). SIBL mengeluarkan sertifikat wakaf uang
yang pertama dalam sejarah perbankan. Wakif mendepositokan uangnya ke rekening wakaf uang. 
Lalu, bank mengelola uang yang didepositokan tersebut atas nama wakif. Hasil pengelolaan tersebut
akan diberikan kepada mauquf alaih. Tidak heran kalau SIBL juga memiliki rumah sakit yang dikelola
dari hasil wakaf uangnya.
Di Turki, wakaf uang mulai dikenal abad ke 15 Masehi. Sejak 400 tahun yang lalu , praktik wakaf uang
ini telah menjadi trend di kalangan masyarakat. Pengadilan Ottoman telah menyetujui praktek waqaf
uang pada abad ke 15. Jenis wakaf ini kemudian menjadi sangat populer pada abad ke 16 di seluruh"
188,Wakaf Uang di Indonesia - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,773,"Anatolia dan daratan Eropa dari kerajaan Ottoman, Turki. Pada zaman Ottoman, waqaf uang ini
dipraktekkan hampir 300 tahun, dimulai dari tahun 1555-1823 M. Lebih dari 20 persen waqaf uang di
Kota Bursa, selatan Istanbul, telah bertahan lebih dari seratus tahun. Dalam pengelolaannya, hanya
19 persen waqaf uang yang tidak bertambah, sementara 81 persen mengalami pertambahan
(akumulasi) modal. Pada bulan safar, 1513 M, Elhac Sulaymen mewaqafkan 70.000 dirham perak. 
40.000 dirham digunakan untuk membangun sekolah, dan 30.000 dirham lagi digunakan untuk
pembiayaan murabahah. Hasil investasi murabahah ini, digunakan untuk membayar gaji guru sebesar
3 dirham per hari, asisten 1 dirham, qori pembaca Al-qur’an 1 dirham, dan nazir, pengelola waqaf, 2
dirham setiap harinya."
189,Wakaf Uang di Indonesia - Badan Wakaf Indonesia _ BWI.go.id.pdf,1,797,"dirham setiap harinya.
Di dunia, wakaf uang pertama sekali dikenalkan oleh Imam Al Zuhri (wafat 124 H). Beliau mengatakan
bahwa mewakafkan dinar hukumnya boleh, dengan cara menjadikan dinar tersebut sebagai modal
usaha kemudian keuntungannya disalurkan pada mauquf ‘alaih. Dengan semangat ini, maka wakaf
sejatinya adalah produktif dan berfungsi sebagai sumber dana pembangunan ekonomi. Oleh karena
itu, dalam UU no. 41 tahun 2004 tentang wakaf, diakui keberadaan wakaf uang di Indonesia.
Dalam peraturan BWI no. 1 tahun 2020 tentang pedoman pengelolaan dan pengembangan harta benda
wakaf, diatur lagi tentang wakaf uang agar lebih memberikan manfaat sebesar besarnya bagi ekonomi
mulai pasal 5 sampai pasal 19. Dalam pasal 12 ayat 1 dijelaskan bahwa nazir wajib membedakan
Wakaf Uang di Indonesia"
